season,date_game,visitor_team_name,visitor_pts,home_team_name,home_pts,is_cup_final,visitor_margin,home_margin,visitor_win,home_win,grouped_date_id,unique_game_id,home_wl,visitor_wl,home_result,visitor_result
2005,2005-07-17,Indiana Fever,59,Detroit Shock,58,0,1.0,-1.0,1,0,672,1909,L,W,L 58-59 vs. Indiana Fever,W 59-58 @ Detroit Shock
2005,2005-07-17,Houston Comets,67,Charlotte Sting,55,0,12.0,-12.0,1,0,672,1910,L,W,L 55-67 vs. Houston Comets,W 67-55 @ Charlotte Sting
2005,2005-07-19,Sacramento Monarchs,54,Houston Comets,58,0,-4.0,4.0,0,1,673,1911,W,L,W 58-54 vs. Sacramento Monarchs,L 54-58 @ Houston Comets
2005,2005-07-19,New York Liberty,78,Seattle Storm,87,0,-9.0,9.0,0,1,673,1912,W,L,W 87-78 vs. New York Liberty,L 78-87 @ Seattle Storm
2005,2005-07-19,Indiana Fever,45,Minnesota Lynx,66,0,-21.0,21.0,0,1,673,1913,W,L,W 66-45 vs. Indiana Fever,L 45-66 @ Minnesota Lynx
2005,2005-07-19,Washington Mystics,74,Los Angeles Sparks,68,0,6.0,-6.0,1,0,673,1914,L,W,L 68-74 vs. Washington Mystics,W 74-68 @ Los Angeles Sparks
2005,2005-07-19,Connecticut Sun,64,Charlotte Sting,55,0,9.0,-9.0,1,0,673,1915,L,W,L 55-64 vs. Connecticut Sun,W 64-55 @ Charlotte Sting
2005,2005-07-20,Connecticut Sun,57,Detroit Shock,66,0,-9.0,9.0,0,1,674,1916,W,L,W 66-57 vs. Connecticut Sun,L 57-66 @ Detroit Shock
2005,2005-07-21,New York Liberty,80,Phoenix Mercury,70,0,10.0,-10.0,1,0,675,1917,L,W,L 70-80 vs. New York Liberty,W 80-70 @ Phoenix Mercury
2005,2005-07-21,San Antonio Silver Stars,53,Indiana Fever,66,0,-13.0,13.0,0,1,675,1918,W,L,W 66-53 vs. San Antonio Silver Stars,L 53-66 @ Indiana Fever
2005,2005-07-21,Washington Mystics,70,Houston Comets,65,0,5.0,-5.0,1,0,675,1919,L,W,L 65-70 vs. Washington Mystics,W 70-65 @ Houston Comets
2005,2005-07-22,New York Liberty,73,Sacramento Monarchs,63,0,10.0,-10.0,1,0,676,1920,L,W,L 63-73 vs. New York Liberty,W 73-63 @ Sacramento Monarchs
2005,2005-07-22,Charlotte Sting,63,Connecticut Sun,73,0,-10.0,10.0,0,1,676,1921,W,L,W 73-63 vs. Charlotte Sting,L 63-73 @ Connecticut Sun
2005,2005-07-23,Indiana Fever,63,Charlotte Sting,46,0,17.0,-17.0,1,0,677,1922,L,W,L 46-63 vs. Indiana Fever,W 63-46 @ Charlotte Sting
2005,2005-07-23,Detroit Shock,71,Seattle Storm,74,0,-3.0,3.0,0,1,677,1923,W,L,W 74-71 vs. Detroit Shock,L 71-74 @ Seattle Storm
2005,2005-07-23,Phoenix Mercury,66,San Antonio Silver Stars,49,0,17.0,-17.0,1,0,677,1924,L,W,L 49-66 vs. Phoenix Mercury,W 66-49 @ San Antonio Silver Stars
2005,2005-07-23,Los Angeles Sparks,69,Houston Comets,59,0,10.0,-10.0,1,0,677,1925,L,W,L 59-69 vs. Los Angeles Sparks,W 69-59 @ Houston Comets
2005,2005-07-24,Detroit Shock,51,Sacramento Monarchs,91,0,-40.0,40.0,0,1,678,1926,W,L,W 91-51 vs. Detroit Shock,L 51-91 @ Sacramento Monarchs
2005,2005-07-24,New York Liberty,59,Minnesota Lynx,47,0,12.0,-12.0,1,0,678,1927,L,W,L 47-59 vs. New York Liberty,W 59-47 @ Minnesota Lynx
2005,2005-07-26,Indiana Fever,55,Connecticut Sun,68,0,-13.0,13.0,0,1,679,1928,W,L,W 68-55 vs. Indiana Fever,L 55-68 @ Connecticut Sun
2005,2005-07-26,Los Angeles Sparks,60,Phoenix Mercury,77,0,-17.0,17.0,0,1,679,1929,W,L,W 77-60 vs. Los Angeles Sparks,L 60-77 @ Phoenix Mercury
2005,2005-07-26,Minnesota Lynx,71,San Antonio Silver Stars,78,0,-7.0,7.0,0,1,679,1930,W,L,W 78-71 vs. Minnesota Lynx,L 71-78 @ San Antonio Silver Stars
2005,2005-07-26,Houston Comets,83,Washington Mystics,65,0,18.0,-18.0,1,0,679,1931,L,W,L 65-83 vs. Houston Comets,W 83-65 @ Washington Mystics
2005,2005-07-26,Charlotte Sting,54,Sacramento Monarchs,64,0,-10.0,10.0,0,1,679,1932,W,L,W 64-54 vs. Charlotte Sting,L 54-64 @ Sacramento Monarchs
2005,2005-07-27,Houston Comets,71,New York Liberty,69,0,2.0,-2.0,1,0,680,1933,L,W,L 69-71 vs. Houston Comets,W 71-69 @ New York Liberty
2005,2005-07-28,New York Liberty,70,Connecticut Sun,73,0,-3.0,3.0,0,1,681,1934,W,L,W 73-70 vs. New York Liberty,L 70-73 @ Connecticut Sun
2005,2005-07-28,San Antonio Silver Stars,58,Washington Mystics,73,0,-15.0,15.0,0,1,681,1935,W,L,W 73-58 vs. San Antonio Silver Stars,L 58-73 @ Washington Mystics
2005,2005-07-29,Los Angeles Sparks,59,Sacramento Monarchs,79,0,-20.0,20.0,0,1,682,1936,W,L,W 79-59 vs. Los Angeles Sparks,L 59-79 @ Sacramento Monarchs
2005,2005-07-29,Phoenix Mercury,69,Minnesota Lynx,65,0,4.0,-4.0,1,0,682,1937,L,W,L 65-69 vs. Phoenix Mercury,W 69-65 @ Minnesota Lynx
2005,2005-07-29,Washington Mystics,58,Indiana Fever,62,0,-4.0,4.0,0,1,682,1938,W,L,W 62-58 vs. Washington Mystics,L 58-62 @ Indiana Fever
2005,2005-07-29,Charlotte Sting,68,Seattle Storm,79,0,-11.0,11.0,0,1,682,1939,W,L,W 79-68 vs. Charlotte Sting,L 68-79 @ Seattle Storm
2005,2005-07-30,San Antonio Silver Stars,68,Houston Comets,63,0,5.0,-5.0,1,0,683,1940,L,W,L 63-68 vs. San Antonio Silver Stars,W 68-63 @ Houston Comets
2005,2005-07-30,Detroit Shock,75,Connecticut Sun,66,0,9.0,-9.0,1,0,683,1941,L,W,L 66-75 vs. Detroit Shock,W 75-66 @ Connecticut Sun
2005,2005-07-31,Minnesota Lynx,54,Sacramento Monarchs,67,0,-13.0,13.0,0,1,684,1942,W,L,W 67-54 vs. Minnesota Lynx,L 54-67 @ Sacramento Monarchs
2005,2005-07-31,Los Angeles Sparks,72,Seattle Storm,77,0,-5.0,5.0,0,1,684,1943,W,L,W 77-72 vs. Los Angeles Sparks,L 72-77 @ Seattle Storm
2005,2005-07-31,Phoenix Mercury,63,Detroit Shock,66,0,-3.0,3.0,0,1,684,1944,W,L,W 66-63 vs. Phoenix Mercury,L 63-66 @ Detroit Shock
2005,2005-07-31,Indiana Fever,53,New York Liberty,67,0,-14.0,14.0,0,1,684,1945,W,L,W 67-53 vs. Indiana Fever,L 53-67 @ New York Liberty
2005,2005-08-02,Detroit Shock,61,Houston Comets,62,0,-1.0,1.0,0,1,685,1946,W,L,W 62-61 vs. Detroit Shock,L 61-62 @ Houston Comets
2005,2005-08-02,Charlotte Sting,63,Washington Mystics,65,0,-2.0,2.0,0,1,685,1947,W,L,W 65-63 vs. Charlotte Sting,L 63-65 @ Washington Mystics
2005,2005-08-02,Connecticut Sun,72,New York Liberty,65,0,7.0,-7.0,1,0,685,1948,L,W,L 65-72 vs. Connecticut Sun,W 72-65 @ New York Liberty
2005,2005-08-02,Sacramento Monarchs,67,San Antonio Silver Stars,57,0,10.0,-10.0,1,0,685,1949,L,W,L 57-67 vs. Sacramento Monarchs,W 67-57 @ San Antonio Silver Stars
2005,2005-08-03,Minnesota Lynx,64,Phoenix Mercury,70,0,-6.0,6.0,0,1,686,1950,W,L,W 70-64 vs. Minnesota Lynx,L 64-70 @ Phoenix Mercury
2005,2005-08-04,Seattle Storm,68,Indiana Fever,78,0,-10.0,10.0,0,1,687,1951,W,L,W 78-68 vs. Seattle Storm,L 68-78 @ Indiana Fever
2005,2005-08-04,Sacramento Monarchs,76,Charlotte Sting,58,0,18.0,-18.0,1,0,687,1952,L,W,L 58-76 vs. Sacramento Monarchs,W 76-58 @ Charlotte Sting
2005,2005-08-05,Houston Comets,75,Phoenix Mercury,80,0,-5.0,5.0,0,1,688,1953,W,L,W 80-75 vs. Houston Comets,L 75-80 @ Phoenix Mercury
2005,2005-08-05,Los Angeles Sparks,66,San Antonio Silver Stars,63,0,3.0,-3.0,1,0,688,1954,L,W,L 63-66 vs. Los Angeles Sparks,W 66-63 @ San Antonio Silver Stars
2005,2005-08-06,Connecticut Sun,74,Indiana Fever,65,0,9.0,-9.0,1,0,689,1955,L,W,L 65-74 vs. Connecticut Sun,W 74-65 @ Indiana Fever
2005,2005-08-06,Detroit Shock,73,Charlotte Sting,82,0,-9.0,9.0,0,1,689,1956,W,L,W 82-73 vs. Detroit Shock,L 73-82 @ Charlotte Sting
2005,2005-08-06,Seattle Storm,67,New York Liberty,79,0,-12.0,12.0,0,1,689,1957,W,L,W 79-67 vs. Seattle Storm,L 67-79 @ New York Liberty
2005,2005-08-07,Los Angeles Sparks,72,Minnesota Lynx,76,0,-4.0,4.0,0,1,690,1958,W,L,W 76-72 vs. Los Angeles Sparks,L 72-76 @ Minnesota Lynx
2005,2005-08-07,Indiana Fever,60,Washington Mystics,61,0,-1.0,1.0,0,1,690,1959,W,L,W 61-60 vs. Indiana Fever,L 60-61 @ Washington Mystics
2005,2005-08-07,Houston Comets,45,Sacramento Monarchs,55,0,-10.0,10.0,0,1,690,1960,W,L,W 55-45 vs. Houston Comets,L 45-55 @ Sacramento Monarchs
2005,2005-08-07,New York Liberty,67,Detroit Shock,72,0,-5.0,5.0,0,1,690,1961,W,L,W 72-67 vs. New York Liberty,L 67-72 @ Detroit Shock
2005,2005-08-09,Charlotte Sting,64,Detroit Shock,71,0,-7.0,7.0,0,1,691,1962,W,L,W 71-64 vs. Charlotte Sting,L 64-71 @ Detroit Shock
2005,2005-08-09,San Antonio Silver Stars,72,Minnesota Lynx,76,0,-4.0,4.0,0,1,691,1963,W,L,W 76-72 vs. San Antonio Silver Stars,L 72-76 @ Minnesota Lynx
2005,2005-08-09,Los Angeles Sparks,51,Connecticut Sun,64,0,-13.0,13.0,0,1,691,1964,W,L,W 64-51 vs. Los Angeles Sparks,L 51-64 @ Connecticut Sun
2005,2005-08-09,Houston Comets,68,Seattle Storm,71,0,-3.0,3.0,0,1,691,1965,W,L,W 71-68 vs. Houston Comets,L 68-71 @ Seattle Storm
2005,2005-08-10,Los Angeles Sparks,69,New York Liberty,74,0,-5.0,5.0,0,1,692,1966,W,L,W 74-69 vs. Los Angeles Sparks,L 69-74 @ New York Liberty
2005,2005-08-11,Indiana Fever,57,San Antonio Silver Stars,50,0,7.0,-7.0,1,0,693,1967,L,W,L 50-57 vs. Indiana Fever,W 57-50 @ San Antonio Silver Stars
2005,2005-08-11,Minnesota Lynx,66,Detroit Shock,72,0,-6.0,6.0,0,1,693,1968,W,L,W 72-66 vs. Minnesota Lynx,L 66-72 @ Detroit Shock
2005,2005-08-11,Connecticut Sun,80,Washington Mystics,65,0,15.0,-15.0,1,0,693,1969,L,W,L 65-80 vs. Connecticut Sun,W 80-65 @ Washington Mystics
2005,2005-08-12,Seattle Storm,72,Minnesota Lynx,66,0,6.0,-6.0,1,0,694,1970,L,W,L 66-72 vs. Seattle Storm,W 72-66 @ Minnesota Lynx
2005,2005-08-12,Sacramento Monarchs,62,Phoenix Mercury,76,0,-14.0,14.0,0,1,694,1971,W,L,W 76-62 vs. Sacramento Monarchs,L 62-76 @ Phoenix Mercury
2005,2005-08-12,New York Liberty,82,Charlotte Sting,74,0,8.0,-8.0,1,0,694,1972,L,W,L 74-82 vs. New York Liberty,W 82-74 @ Charlotte Sting
2005,2005-08-13,Detroit Shock,60,San Antonio Silver Stars,59,0,1.0,-1.0,1,0,695,1973,L,W,L 59-60 vs. Detroit Shock,W 60-59 @ San Antonio Silver Stars
2005,2005-08-13,Indiana Fever,59,Los Angeles Sparks,69,0,-10.0,10.0,0,1,695,1974,W,L,W 69-59 vs. Indiana Fever,L 59-69 @ Los Angeles Sparks
2005,2005-08-14,Washington Mystics,77,Connecticut Sun,80,0,-3.0,3.0,0,1,696,1975,W,L,W 80-77 vs. Washington Mystics,L 77-80 @ Connecticut Sun
2005,2005-08-14,Charlotte Sting,65,New York Liberty,73,0,-8.0,8.0,0,1,696,1976,W,L,W 73-65 vs. Charlotte Sting,L 65-73 @ New York Liberty
2005,2005-08-14,Indiana Fever,62,Phoenix Mercury,56,0,6.0,-6.0,1,0,696,1977,L,W,L 56-62 vs. Indiana Fever,W 62-56 @ Phoenix Mercury
2005,2005-08-14,Seattle Storm,72,Houston Comets,75,0,-3.0,3.0,0,1,696,1978,W,L,W 75-72 vs. Seattle Storm,L 72-75 @ Houston Comets
2005,2005-08-16,Washington Mystics,66,New York Liberty,72,0,-6.0,6.0,0,1,697,1979,W,L,W 72-66 vs. Washington Mystics,L 66-72 @ New York Liberty
2005,2005-08-16,Sacramento Monarchs,72,Los Angeles Sparks,63,0,9.0,-9.0,1,0,697,1980,L,W,L 63-72 vs. Sacramento Monarchs,W 72-63 @ Los Angeles Sparks
2005,2005-08-16,Houston Comets,62,Minnesota Lynx,73,0,-11.0,11.0,0,1,697,1981,W,L,W 73-62 vs. Houston Comets,L 62-73 @ Minnesota Lynx
2005,2005-08-16,Detroit Shock,51,Phoenix Mercury,58,0,-7.0,7.0,0,1,697,1982,W,L,W 58-51 vs. Detroit Shock,L 51-58 @ Phoenix Mercury
2005,2005-08-18,Charlotte Sting,70,Connecticut Sun,84,0,-14.0,14.0,0,1,698,1983,W,L,W 84-70 vs. Charlotte Sting,L 70-84 @ Connecticut Sun
2005,2005-08-18,San Antonio Silver Stars,57,Sacramento Monarchs,64,0,-7.0,7.0,0,1,698,1984,W,L,W 64-57 vs. San Antonio Silver Stars,L 57-64 @ Sacramento Monarchs
2005,2005-08-18,Phoenix Mercury,66,Houston Comets,77,0,-11.0,11.0,0,1,698,1985,W,L,W 77-66 vs. Phoenix Mercury,L 66-77 @ Houston Comets
2005,2005-08-18,Washington Mystics,57,Indiana Fever,67,0,-10.0,10.0,0,1,698,1986,W,L,W 67-57 vs. Washington Mystics,L 57-67 @ Indiana Fever
2005,2005-08-18,Minnesota Lynx,60,Seattle Storm,76,0,-16.0,16.0,0,1,698,1987,W,L,W 76-60 vs. Minnesota Lynx,L 60-76 @ Seattle Storm
2005,2005-08-19,San Antonio Silver Stars,57,Phoenix Mercury,91,0,-34.0,34.0,0,1,699,1988,W,L,W 91-57 vs. San Antonio Silver Stars,L 57-91 @ Phoenix Mercury
2005,2005-08-19,Detroit Shock,67,Los Angeles Sparks,74,0,-7.0,7.0,0,1,699,1989,W,L,W 74-67 vs. Detroit Shock,L 67-74 @ Los Angeles Sparks
2005,2005-08-20,New York Liberty,64,Connecticut Sun,58,0,6.0,-6.0,1,0,700,1990,L,W,L 58-64 vs. New York Liberty,W 64-58 @ Connecticut Sun
2005,2005-08-20,Seattle Storm,65,Sacramento Monarchs,75,0,-10.0,10.0,0,1,700,1991,W,L,W 75-65 vs. Seattle Storm,L 65-75 @ Sacramento Monarchs
2005,2005-08-20,Charlotte Sting,53,Indiana Fever,62,0,-9.0,9.0,0,1,700,1992,W,L,W 62-53 vs. Charlotte Sting,L 53-62 @ Indiana Fever
2005,2005-08-21,Washington Mystics,52,Detroit Shock,66,0,-14.0,14.0,0,1,701,1993,W,L,W 66-52 vs. Washington Mystics,L 52-66 @ Detroit Shock
2005,2005-08-21,Houston Comets,50,Los Angeles Sparks,55,0,-5.0,5.0,0,1,701,1994,W,L,W 55-50 vs. Houston Comets,L 50-55 @ Los Angeles Sparks
2005,2005-08-21,Minnesota Lynx,69,Phoenix Mercury,83,0,-14.0,14.0,0,1,701,1995,W,L,W 83-69 vs. Minnesota Lynx,L 69-83 @ Phoenix Mercury
2005,2005-08-23,Indiana Fever,69,Connecticut Sun,63,0,6.0,-6.0,1,0,702,1996,L,W,L 63-69 vs. Indiana Fever,W 69-63 @ Connecticut Sun
2005,2005-08-23,Detroit Shock,49,Charlotte Sting,56,0,-7.0,7.0,0,1,702,1997,W,L,W 56-49 vs. Detroit Shock,L 49-56 @ Charlotte Sting
2005,2005-08-23,Minnesota Lynx,63,Los Angeles Sparks,74,0,-11.0,11.0,0,1,702,1998,W,L,W 74-63 vs. Minnesota Lynx,L 63-74 @ Los Angeles Sparks
2005,2005-08-23,Phoenix Mercury,70,Sacramento Monarchs,76,0,-6.0,6.0,0,1,702,1999,W,L,W 76-70 vs. Phoenix Mercury,L 70-76 @ Sacramento Monarchs
2005,2005-08-23,Seattle Storm,78,San Antonio Silver Stars,51,0,27.0,-27.0,1,0,702,2000,L,W,L 51-78 vs. Seattle Storm,W 78-51 @ San Antonio Silver Stars
2005,2005-08-23,New York Liberty,69,Washington Mystics,82,0,-13.0,13.0,0,1,702,2001,W,L,W 82-69 vs. New York Liberty,L 69-82 @ Washington Mystics
2005,2005-08-25,Sacramento Monarchs,63,Seattle Storm,76,0,-13.0,13.0,0,1,703,2002,W,L,W 76-63 vs. Sacramento Monarchs,L 63-76 @ Seattle Storm
2005,2005-08-25,Indiana Fever,40,Detroit Shock,55,0,-15.0,15.0,0,1,703,2003,W,L,W 55-40 vs. Indiana Fever,L 40-55 @ Detroit Shock
2005,2005-08-25,Houston Comets,80,Phoenix Mercury,72,0,8.0,-8.0,1,0,703,2004,L,W,L 72-80 vs. Houston Comets,W 80-72 @ Phoenix Mercury
2005,2005-08-25,Charlotte Sting,78,New York Liberty,66,0,12.0,-12.0,1,0,703,2005,L,W,L 66-78 vs. Charlotte Sting,W 78-66 @ New York Liberty
2005,2005-08-26,Los Angeles Sparks,70,San Antonio Silver Stars,67,0,3.0,-3.0,1,0,704,2006,L,W,L 67-70 vs. Los Angeles Sparks,W 70-67 @ San Antonio Silver Stars
2005,2005-08-26,Washington Mystics,47,Connecticut Sun,81,0,-34.0,34.0,0,1,704,2007,W,L,W 81-47 vs. Washington Mystics,L 47-81 @ Connecticut Sun
2005,2005-08-27,Phoenix Mercury,74,Seattle Storm,85,0,-11.0,11.0,0,1,705,2008,W,L,W 85-74 vs. Phoenix Mercury,L 74-85 @ Seattle Storm
2005,2005-08-27,Sacramento Monarchs,61,Minnesota Lynx,52,0,9.0,-9.0,1,0,705,2009,L,W,L 52-61 vs. Sacramento Monarchs,W 61-52 @ Minnesota Lynx
2005,2005-08-27,Detroit Shock,67,Washington Mystics,76,0,-9.0,9.0,0,1,705,2010,W,L,W 76-67 vs. Detroit Shock,L 67-76 @ Washington Mystics
2005,2005-08-27,Los Angeles Sparks,51,Houston Comets,77,0,-26.0,26.0,0,1,705,2011,W,L,W 77-51 vs. Los Angeles Sparks,L 51-77 @ Houston Comets
2005,2005-08-27,Connecticut Sun,78,Charlotte Sting,69,0,9.0,-9.0,1,0,705,2012,L,W,L 69-78 vs. Connecticut Sun,W 78-69 @ Charlotte Sting
2005,2005-08-27,New York Liberty,50,Indiana Fever,75,0,-25.0,25.0,0,1,705,2013,W,L,W 75-50 vs. New York Liberty,L 50-75 @ Indiana Fever
2005,2005-08-30,Indiana Fever,63,New York Liberty,51,0,12.0,-12.0,1,0,706,2014,L,W,L 51-63 vs. Indiana Fever,W 63-51 @ New York Liberty
2005,2005-08-30,Seattle Storm,75,Houston Comets,67,0,8.0,-8.0,1,0,706,2015,L,W,L 67-75 vs. Seattle Storm,W 75-67 @ Houston Comets
2005,2005-08-31,Sacramento Monarchs,75,Los Angeles Sparks,72,0,3.0,-3.0,1,0,707,2016,L,W,L 72-75 vs. Sacramento Monarchs,W 75-72 @ Los Angeles Sparks
2005,2005-08-31,Connecticut Sun,73,Detroit Shock,62,0,11.0,-11.0,1,0,707,2017,L,W,L 62-73 vs. Connecticut Sun,W 73-62 @ Detroit Shock
2005,2005-09-01,Houston Comets,67,Seattle Storm,64,0,3.0,-3.0,1,0,708,2018,L,W,L 64-67 vs. Houston Comets,W 67-64 @ Seattle Storm
2005,2005-09-01,New York Liberty,50,Indiana Fever,58,0,-8.0,8.0,0,1,708,2019,W,L,W 58-50 vs. New York Liberty,L 50-58 @ Indiana Fever
2005,2005-09-02,Detroit Shock,67,Connecticut Sun,75,0,-8.0,8.0,0,1,709,2020,W,L,W 75-67 vs. Detroit Shock,L 67-75 @ Connecticut Sun
2005,2005-09-02,Los Angeles Sparks,63,Sacramento Monarchs,81,0,-18.0,18.0,0,1,709,2021,W,L,W 81-63 vs. Los Angeles Sparks,L 63-81 @ Sacramento Monarchs
2005,2005-09-03,Houston Comets,75,Seattle Storm,58,0,17.0,-17.0,1,0,710,2022,L,W,L 58-75 vs. Houston Comets,W 75-58 @ Seattle Storm
2005,2005-09-08,Sacramento Monarchs,73,Houston Comets,69,0,4.0,-4.0,1,0,711,2023,L,W,L 69-73 vs. Sacramento Monarchs,W 73-69 @ Houston Comets
2005,2005-09-08,Connecticut Sun,73,Indiana Fever,68,0,5.0,-5.0,1,0,711,2024,L,W,L 68-73 vs. Connecticut Sun,W 73-68 @ Indiana Fever
2005,2005-09-10,Houston Comets,65,Sacramento Monarchs,74,0,-9.0,9.0,0,1,712,2025,W,L,W 74-65 vs. Houston Comets,L 65-74 @ Sacramento Monarchs
2005,2005-09-10,Indiana Fever,67,Connecticut Sun,77,0,-10.0,10.0,0,1,712,2026,W,L,W 77-67 vs. Indiana Fever,L 67-77 @ Connecticut Sun
2005,2005-09-14,Sacramento Monarchs,69,Connecticut Sun,65,0,4.0,-4.0,1,0,713,2027,L,W,L 65-69 vs. Sacramento Monarchs,W 69-65 @ Connecticut Sun
2005,2005-09-15,Sacramento Monarchs,70,Connecticut Sun,77,0,-7.0,7.0,0,1,714,2028,W,L,W 77-70 vs. Sacramento Monarchs,L 70-77 @ Connecticut Sun
2005,2005-09-18,Connecticut Sun,55,Sacramento Monarchs,66,0,-11.0,11.0,0,1,715,2029,W,L,W 66-55 vs. Connecticut Sun,L 55-66 @ Sacramento Monarchs
2005,2005-09-20,Connecticut Sun,59,Sacramento Monarchs,62,0,-3.0,3.0,0,1,716,2030,W,L,W 62-59 vs. Connecticut Sun,L 59-62 @ Sacramento Monarchs
2006,2006-05-20,Phoenix Mercury,78,Sacramento Monarchs,105,0,-27.0,27.0,0,1,717,2031,W,L,W 105-78 vs. Phoenix Mercury,L 78-105 @ Sacramento Monarchs
2006,2006-05-20,New York Liberty,74,Connecticut Sun,91,0,-17.0,17.0,0,1,717,2032,W,L,W 91-74 vs. New York Liberty,L 74-91 @ Connecticut Sun
2006,2006-05-20,Chicago Sky,83,Charlotte Sting,82,0,1.0,-1.0,1,0,717,2033,L,W,L 82-83 vs. Chicago Sky,W 83-82 @ Charlotte Sting
2006,2006-05-20,Detroit Shock,60,Indiana Fever,67,0,-7.0,7.0,0,1,717,2034,W,L,W 67-60 vs. Detroit Shock,L 60-67 @ Indiana Fever
2006,2006-05-21,Los Angeles Sparks,67,Seattle Storm,90,0,-23.0,23.0,0,1,718,2035,W,L,W 90-67 vs. Los Angeles Sparks,L 67-90 @ Seattle Storm
2006,2006-05-21,San Antonio Silver Stars,79,Houston Comets,63,0,16.0,-16.0,1,0,718,2036,L,W,L 63-79 vs. San Antonio Silver Stars,W 79-63 @ Houston Comets
2006,2006-05-23,Sacramento Monarchs,76,Chicago Sky,63,0,13.0,-13.0,1,0,719,2037,L,W,L 63-76 vs. Sacramento Monarchs,W 76-63 @ Chicago Sky
2006,2006-05-23,New York Liberty,60,Washington Mystics,95,0,-35.0,35.0,0,1,719,2038,W,L,W 95-60 vs. New York Liberty,L 60-95 @ Washington Mystics
2006,2006-05-23,Connecticut Sun,81,Minnesota Lynx,69,0,12.0,-12.0,1,0,719,2039,L,W,L 69-81 vs. Connecticut Sun,W 81-69 @ Minnesota Lynx
2006,2006-05-23,Indiana Fever,62,San Antonio Silver Stars,53,0,9.0,-9.0,1,0,719,2040,L,W,L 53-62 vs. Indiana Fever,W 62-53 @ San Antonio Silver Stars
2006,2006-05-23,Los Angeles Sparks,72,Charlotte Sting,65,0,7.0,-7.0,1,0,719,2041,L,W,L 65-72 vs. Los Angeles Sparks,W 72-65 @ Charlotte Sting
2006,2006-05-23,Houston Comets,84,Seattle Storm,59,0,25.0,-25.0,1,0,719,2042,L,W,L 59-84 vs. Houston Comets,W 84-59 @ Seattle Storm
2006,2006-05-24,Minnesota Lynx,69,Detroit Shock,78,0,-9.0,9.0,0,1,720,2043,W,L,W 78-69 vs. Minnesota Lynx,L 69-78 @ Detroit Shock
2006,2006-05-25,Los Angeles Sparks,80,San Antonio Silver Stars,71,0,9.0,-9.0,1,0,721,2044,L,W,L 71-80 vs. Los Angeles Sparks,W 80-71 @ San Antonio Silver Stars
2006,2006-05-25,Washington Mystics,63,Charlotte Sting,73,0,-10.0,10.0,0,1,721,2045,W,L,W 73-63 vs. Washington Mystics,L 63-73 @ Charlotte Sting
2006,2006-05-25,Houston Comets,81,Sacramento Monarchs,66,0,15.0,-15.0,1,0,721,2046,L,W,L 66-81 vs. Houston Comets,W 81-66 @ Sacramento Monarchs
2006,2006-05-25,Seattle Storm,94,Phoenix Mercury,81,0,13.0,-13.0,1,0,721,2047,L,W,L 81-94 vs. Seattle Storm,W 94-81 @ Phoenix Mercury
2006,2006-05-26,Indiana Fever,75,Chicago Sky,60,0,15.0,-15.0,1,0,722,2048,L,W,L 60-75 vs. Indiana Fever,W 75-60 @ Chicago Sky
2006,2006-05-27,Detroit Shock,77,Connecticut Sun,73,0,4.0,-4.0,1,0,723,2049,L,W,L 73-77 vs. Detroit Shock,W 77-73 @ Connecticut Sun
2006,2006-05-27,Minnesota Lynx,75,Washington Mystics,90,0,-15.0,15.0,0,1,723,2050,W,L,W 90-75 vs. Minnesota Lynx,L 75-90 @ Washington Mystics
2006,2006-05-30,Los Angeles Sparks,64,Chicago Sky,55,0,9.0,-9.0,1,0,724,2051,L,W,L 55-64 vs. Los Angeles Sparks,W 64-55 @ Chicago Sky
2006,2006-05-30,New York Liberty,70,Indiana Fever,91,0,-21.0,21.0,0,1,724,2052,W,L,W 91-70 vs. New York Liberty,L 70-91 @ Indiana Fever
2006,2006-05-31,San Antonio Silver Stars,82,Phoenix Mercury,76,0,6.0,-6.0,1,0,725,2053,L,W,L 76-82 vs. San Antonio Silver Stars,W 82-76 @ Phoenix Mercury
2006,2006-05-31,Indiana Fever,60,Houston Comets,73,0,-13.0,13.0,0,1,725,2054,W,L,W 73-60 vs. Indiana Fever,L 60-73 @ Houston Comets
2006,2006-05-31,Los Angeles Sparks,71,Minnesota Lynx,114,0,-43.0,43.0,0,1,725,2055,W,L,W 114-71 vs. Los Angeles Sparks,L 71-114 @ Minnesota Lynx
2006,2006-05-31,Seattle Storm,66,Sacramento Monarchs,87,0,-21.0,21.0,0,1,725,2056,W,L,W 87-66 vs. Seattle Storm,L 66-87 @ Sacramento Monarchs
2006,2006-06-01,Connecticut Sun,89,Charlotte Sting,65,0,24.0,-24.0,1,0,726,2057,L,W,L 65-89 vs. Connecticut Sun,W 89-65 @ Charlotte Sting
2006,2006-06-01,New York Liberty,63,Detroit Shock,64,0,-1.0,1.0,0,1,726,2058,W,L,W 64-63 vs. New York Liberty,L 63-64 @ Detroit Shock
2006,2006-06-02,Chicago Sky,60,Houston Comets,71,0,-11.0,11.0,0,1,727,2059,W,L,W 71-60 vs. Chicago Sky,L 60-71 @ Houston Comets
2006,2006-06-02,Phoenix Mercury,87,Seattle Storm,97,0,-10.0,10.0,0,1,727,2060,W,L,W 97-87 vs. Phoenix Mercury,L 87-97 @ Seattle Storm
